41851, 1, 20241220154958.996963
41911, 1, 20241220154959.996977
41971, 1, 20241220155000.996988
42031, 1, 20241220155001.997019
42091, 1, 20241220155002.997054
42151, 1, 20241220155003.997092
42211, 1, 20241220155004.997128
42271, 1, 20241220155005.997128
42331, 1, 20241220155006.997165
42391, 1, 20241220155007.997210
42451, 1, 20241220155008.997229
42511, 1, 20241220155009.997239
42571, 1, 20241220155010.997283
42631, 1, 20241220155011.997296
42691, 1, 20241220155012.997332
42751, 1, 20241220155013.997368
42811, 1, 20241220155014.997395
42871, 1, 20241220155015.997428
42931, 1, 20241220155016.997450
42991, 1, 20241220155017.997477
43051, 1, 20241220155018.997526
43111, 1, 20241220155019.997556
43171, 1, 20241220155020.997579
43231, 1, 20241220155021.997586
43291, 1, 20241220155022.997625
43351, 1, 20241220155023.997647
43411, 1, 20241220155024.997678
43471, 1, 20241220155025.997711
43531, 1, 20241220155026.997741
43591, 1, 20241220155027.997776
43651, 1, 20241220155028.997803
43711, 1, 20241220155029.997842
43771, 1, 20241220155030.997860
43831, 1, 20241220155031.997891
43891, 1, 20241220155032.997924
43951, 1, 20241220155033.997943
44011, 1, 20241220155034.997971
44071, 1, 20241220155035.997996
44131, 1, 20241220155036.998036
44191, 1, 20241220155037.998055
44251, 1, 20241220155038.998092
44311, 1, 20241220155039.998116
44371, 1, 20241220155040.998141
44431, 1, 20241220155041.998168
44491, 1, 20241220155042.998199
44551, 1, 20241220155043.998223
44611, 1, 20241220155044.998248
44671, 1, 20241220155045.998285
44731, 1, 20241220155046.998313
44791, 1, 20241220155047.998353
44851, 1, 20241220155048.998390
44911, 1, 20241220155049.998395
44971, 1, 20241220155050.998433
45031, 1, 20241220155051.998451
45091, 1, 20241220155052.998478
45151, 1, 20241220155053.998516
45211, 1, 20241220155054.998544
45271, 1, 20241220155055.998572
45331, 1, 20241220155056.998601
45391, 1, 20241220155057.998646
45451, 1, 20241220155058.998680
45511, 1, 20241220155059.998683
45571, 1, 20241220155100.998727
45631, 1, 20241220155101.998731
45691, 1, 20241220155102.998769
45751, 1, 20241220155103.998781
45811, 1, 20241220155104.998838
45871, 1, 20241220155105.998856
45931, 1, 20241220155106.998884
45991, 1, 20241220155107.998931
46051, 1, 20241220155108.998949
46111, 1, 20241220155109.998971
46171, 1, 20241220155110.999002
46231, 1, 20241220155111.999021
46291, 1, 20241220155112.999057
46351, 1, 20241220155113.999074
46411, 1, 20241220155114.999123
46471, 1, 20241220155115.999144
46531, 1, 20241220155116.999172
46591, 1, 20241220155117.999190
46651, 1, 20241220155118.999220
46711, 1, 20241220155119.999258
46771, 1, 20241220155120.999278
46831, 1, 20241220155121.999310
46891, 1, 20241220155122.999334
46951, 1, 20241220155123.999362
47011, 1, 20241220155124.999387
47071, 1, 20241220155125.999416
47131, 1, 20241220155126.999481
47191, 1, 20241220155127.999497
47251, 1, 20241220155128.999512
47311, 1, 20241220155129.999527
47371, 1, 20241220155130.999571
47431, 1, 20241220155131.999593
47491, 1, 20241220155132.999635
47551, 1, 20241220155133.999699
47611, 1, 20241220155134.999689
47671, 1, 20241220155135.999717
47731, 1, 20241220155136.999771
47791, 1, 20241220155137.999793
47851, 1, 20241220155138.999802
47911, 1, 20241220155139.999838
47971, 1, 20241220155140.999866
48031, 1, 20241220155141.999890
48091, 1, 20241220155142.999928
48151, 1, 20241220155143.999973
48211, 1, 20241220155145.000013
48271, 1, 20241220155146.000022
48331, 1, 20241220155147.000089
48391, 1, 20241220155148.000097
48451, 1, 20241220155149.000130
48511, 1, 20241220155150.000155
48571, 1, 20241220155151.000205
48631, 1, 20241220155152.000226
48691, 1, 20241220155153.000255
48751, 1, 20241220155154.000279
48811, 1, 20241220155155.000308
48871, 1, 20241220155156.000328
48931, 1, 20241220155157.000379
48991, 1, 20241220155158.000392
49051, 1, 20241220155159.000423
49111, 1, 20241220155200.000446
49171, 1, 20241220155201.000494
49231, 1, 20241220155202.000508
49291, 1, 20241220155203.000529
49351, 1, 20241220155204.000566
49411, 1, 20241220155205.000605
49471, 1, 20241220155206.000636
49531, 1, 20241220155207.000667
49591, 1, 20241220155208.000677
49651, 1, 20241220155209.000718
49711, 1, 20241220155210.000737
49771, 1, 20241220155211.000763
49831, 1, 20241220155212.000798
49891, 1, 20241220155213.000817
49951, 1, 20241220155214.000866
50011, 1, 20241220155215.000890
50071, 1, 20241220155216.000931
50131, 1, 20241220155217.000962
50191, 1, 20241220155218.001035
50251, 1, 20241220155219.001015
50311, 1, 20241220155220.001029
50371, 1, 20241220155221.001056
50431, 1, 20241220155222.001095
50491, 1, 20241220155223.001112
50551, 1, 20241220155224.001169
50611, 1, 20241220155225.001185
50671, 1, 20241220155226.001213
50731, 1, 20241220155227.001229
50791, 1, 20241220155228.001364
50851, 1, 20241220155229.001391
50911, 1, 20241220155230.001370
50971, 1, 20241220155231.001387
51031, 1, 20241220155232.001401
51091, 1, 20241220155233.001447
51151, 1, 20241220155234.001480
51211, 1, 20241220155235.001504
51271, 1, 20241220155236.001526
51331, 1, 20241220155237.001574
51391, 1, 20241220155238.001583
51451, 1, 20241220155239.001614
51511, 1, 20241220155240.001647
51571, 1, 20241220155241.001583
51631, 1, 20241220155242.001691
51691, 1, 20241220155243.001764
51751, 1, 20241220155244.001779
51811, 1, 20241220155245.001816
51871, 1, 20241220155246.001872
51931, 1, 20241220155247.001758
51991, 1, 20241220155248.001787
52051, 1, 20241220155249.001971
52111, 1, 20241220155250.001925
52171, 1, 20241220155251.001878
52231, 1, 20241220155252.001908
52291, 1, 20241220155253.001928
52351, 1, 20241220155254.001992
52411, 1, 20241220155255.002173
52471, 1, 20241220155256.002035
52531, 1, 20241220155257.002050
52591, 1, 20241220155258.002105
