241683, 1, 20241031174339.446566
241685, 1, 20241031174339.479901
241687, 1, 20241031174339.513145
241689, 1, 20241031174339.546556
241691, 1, 20241031174339.579883
241693, 1, 20241031174339.613158
241695, 1, 20241031174339.646557
241697, 1, 20241031174339.679917
241699, 1, 20241031174339.713164
241701, 1, 20241031174339.746598
241703, 1, 20241031174339.779905
241705, 1, 20241031174339.813199
241707, 1, 20241031174339.846617
241709, 1, 20241031174339.879915
241711, 1, 20241031174339.913181
241713, 1, 20241031174339.946605
241715, 1, 20241031174339.979896
241717, 1, 20241031174340.013207
241719, 1, 20241031174340.046590
241721, 1, 20241031174340.079944
241723, 1, 20241031174340.113190
241725, 1, 20241031174340.146598
241727, 1, 20241031174340.179905
241729, 1, 20241031174340.213206
241731, 1, 20241031174340.246607
241733, 1, 20241031174340.279937
241735, 1, 20241031174340.313235
241737, 1, 20241031174340.346596
241739, 1, 20241031174340.379929
241741, 1, 20241031174340.413198
241743, 1, 20241031174340.446579
241745, 1, 20241031174340.479944
241747, 1, 20241031174340.513221
241749, 1, 20241031174340.546617
241751, 1, 20241031174340.579922
241753, 1, 20241031174340.613210
241755, 1, 20241031174340.646589
241757, 1, 20241031174340.679932
241759, 1, 20241031174340.713208
241761, 1, 20241031174340.746629
241763, 1, 20241031174340.779923
241765, 1, 20241031174340.813208
241767, 1, 20241031174340.846612
241769, 1, 20241031174340.879960
241771, 1, 20241031174340.913192
241773, 1, 20241031174340.946607
241775, 1, 20241031174340.979929
241777, 1, 20241031174341.013228
241779, 1, 20241031174341.046616
241781, 1, 20241031174341.079966
241783, 1, 20241031174341.113199
241785, 1, 20241031174341.146610
241787, 1, 20241031174341.179950
241789, 1, 20241031174341.213263
241791, 1, 20241031174341.246625
241793, 1, 20241031174341.279975
241795, 1, 20241031174341.313214
241797, 1, 20241031174341.346661
241799, 1, 20241031174341.379961
241801, 1, 20241031174341.413280
241803, 1, 20241031174341.446615
241805, 1, 20241031174341.479974
241807, 1, 20241031174341.513212
241809, 1, 20241031174341.546619
241811, 1, 20241031174341.579941
241813, 1, 20241031174341.613270
241815, 1, 20241031174341.646620
241817, 1, 20241031174341.679971
241819, 1, 20241031174341.713213
241821, 1, 20241031174341.746606
241823, 1, 20241031174341.779976
241825, 1, 20241031174341.813251
241827, 1, 20241031174341.846620
241829, 1, 20241031174341.879972
241831, 1, 20241031174341.913233
241833, 1, 20241031174341.946619
241835, 1, 20241031174341.979974
241837, 1, 20241031174342.013252
241839, 1, 20241031174342.046650
241841, 1, 20241031174342.079981
241843, 1, 20241031174342.113239
241845, 1, 20241031174342.146640
241847, 1, 20241031174342.179964
241849, 1, 20241031174342.213236
241851, 1, 20241031174342.246632
241853, 1, 20241031174342.279983
241855, 1, 20241031174342.313238
241857, 1, 20241031174342.346644
241859, 1, 20241031174342.379977
241861, 1, 20241031174342.413242
241863, 1, 20241031174342.446643
241865, 1, 20241031174342.479976
241867, 1, 20241031174342.513245
241869, 1, 20241031174342.546652
241871, 1, 20241031174342.579972
241873, 1, 20241031174342.613265
241875, 1, 20241031174342.646702
241877, 1, 20241031174342.680002
241879, 1, 20241031174342.713291
241881, 1, 20241031174342.746663
241883, 1, 20241031174342.780001
241885, 1, 20241031174342.813265
241887, 1, 20241031174342.846662
241889, 1, 20241031174342.879996
241891, 1, 20241031174342.913219
241893, 1, 20241031174342.946712
241895, 1, 20241031174342.980001
