92475, 1, 20241031202210.675508
92477, 1, 20241031202210.708893
92479, 1, 20241031202210.742189
92481, 1, 20241031202210.775510
92483, 1, 20241031202210.808922
92485, 1, 20241031202210.842177
92487, 1, 20241031202210.875540
92489, 1, 20241031202210.908900
92491, 1, 20241031202210.942161
92493, 1, 20241031202210.975531
92495, 1, 20241031202211.008925
92497, 1, 20241031202211.042166
92499, 1, 20241031202211.075557
92501, 1, 20241031202211.108920
92503, 1, 20241031202211.142187
92505, 1, 20241031202211.175522
92507, 1, 20241031202211.208940
92509, 1, 20241031202211.242216
92511, 1, 20241031202211.275482
92513, 1, 20241031202211.308918
92515, 1, 20241031202211.342181
92517, 1, 20241031202211.375528
92519, 1, 20241031202211.408925
92521, 1, 20241031202211.442200
92523, 1, 20241031202211.475522
92525, 1, 20241031202211.508916
92527, 1, 20241031202211.542221
92529, 1, 20241031202211.575525
92531, 1, 20241031202211.608928
92533, 1, 20241031202211.642219
92535, 1, 20241031202211.675522
92537, 1, 20241031202211.708934
92539, 1, 20241031202211.742196
92541, 1, 20241031202211.775529
92543, 1, 20241031202211.808933
92545, 1, 20241031202211.842215
92547, 1, 20241031202211.875561
92549, 1, 20241031202211.908929
92551, 1, 20241031202211.942172
92553, 1, 20241031202211.975532
92555, 1, 20241031202212.008939
92557, 1, 20241031202212.042249
92559, 1, 20241031202212.075534
92561, 1, 20241031202212.108936
92563, 1, 20241031202212.142225
92565, 1, 20241031202212.175574
92567, 1, 20241031202212.208945
92569, 1, 20241031202212.242222
92571, 1, 20241031202212.275568
92573, 1, 20241031202212.308942
92575, 1, 20241031202212.342212
92577, 1, 20241031202212.375579
92579, 1, 20241031202212.408948
92581, 1, 20241031202212.442217
92583, 1, 20241031202212.475547
92585, 1, 20241031202212.508945
92587, 1, 20241031202212.542246
92589, 1, 20241031202212.575536
92591, 1, 20241031202212.608956
92593, 1, 20241031202212.642266
92595, 1, 20241031202212.675555
92597, 1, 20241031202212.708955
92599, 1, 20241031202212.742223
92601, 1, 20241031202212.775556
92603, 1, 20241031202212.808971
92605, 1, 20241031202212.842274
92607, 1, 20241031202212.875592
92609, 1, 20241031202212.908958
92611, 1, 20241031202212.942199
92613, 1, 20241031202212.975572
92615, 1, 20241031202213.008971
92617, 1, 20241031202213.042265
92619, 1, 20241031202213.075549
92621, 1, 20241031202213.108974
92623, 1, 20241031202213.142241
92625, 1, 20241031202213.175580
92627, 1, 20241031202213.208976
92629, 1, 20241031202213.242286
92631, 1, 20241031202213.275566
92633, 1, 20241031202213.308985
92635, 1, 20241031202213.342253
92637, 1, 20241031202213.375585
92639, 1, 20241031202213.408977
92641, 1, 20241031202213.442262
92643, 1, 20241031202213.475568
92645, 1, 20241031202213.508956
92647, 1, 20241031202213.542244
92649, 1, 20241031202213.575561
92651, 1, 20241031202213.608978
92653, 1, 20241031202213.642256
92655, 1, 20241031202213.675595
92657, 1, 20241031202213.708982
92659, 1, 20241031202213.742252
92661, 1, 20241031202213.775633
92663, 1, 20241031202213.808980
92665, 1, 20241031202213.842274
92667, 1, 20241031202213.875613
92669, 1, 20241031202213.908987
92671, 1, 20241031202213.942241
92673, 1, 20241031202213.975589
92675, 1, 20241031202214.009005
